index,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0
1953,148.49894368210408,131.38399870801038,142.91341365461847,97.82754310344828,79.77624999999999,123.20411111111113,114.33182539682541,121.91177671451355,145.11591035353527,136.345,88.72171212121214
1954,150.4116465435607,143.76293524103392,116.74792156862748,117.81519576719573,600.7157142857143,142.37851073232326,128.8725,161.06200117868937,152.47149255121042,96.46291666666667,95.44647716894974
1955,126.80724000000002,142.90041166913906,144.2147311111111,126.05630645161288,119.89555555555555,130.0133057214481,109.25013020833335,141.82583040935677,122.19214736842105,137.87958333333333,113.75579230769232
1956,141.03526455026454,135.3852105055716,130.3897325218477,161.16486338797822,59.74666666666665,131.54836927223715,176.68260416666666,134.72802241858938,114.54125772200766,131.63384615384615,80.3824002849003
1957,153.7828148148148,164.58085506297536,150.26946105919,148.5851076923077,91.40291666666667,143.7931407151095,149.27025641025642,178.16955426356589,141.50502970297032,125.3165625,94.31902499999998
1958,174.96074074074073,166.31216336996334,144.3554706790123,151.71928571428572,73.48599999999999,137.8747212441315,141.01626016260164,150.7239238845145,138.2620295698925,224.32999999999998,112.57382352941177
1959,160.89923728813557,151.28250000000008,143.90331018518518,114.50566176470589,73.48166666666667,141.52092526690387,153.08040598290594,165.17306194690264,137.06570542635652,147.5790909090909,133.05669354838713
1960,152.55921171171167,153.52025108945415,125.72275341130602,126.28654761904755,78.045,135.58723860062895,112.43082010582012,125.21524324324322,129.30630208333332,153.2677777777778,87.64886597938145
1961,135.97671874999997,163.64365456012914,127.7924907407407,131.77734848484852,67.14090909090909,134.6682611311673,132.84696666666667,120.11203448275865,137.3280592592593,194.25875000000002,137.72460784313725
1962,160.93102083333338,176.03927114067451,149.97528662420387,151.16029816513762,85.67882352941176,148.01477311280746,130.44927083333334,160.076217948718,154.96900728307338,230.60099999999997,122.71418918918911
1963,167.65058730158728,165.20105323357402,155.692536687631,145.53046875,56.697500000000005,166.92659010416656,174.5808203125,169.93379210992913,160.4569072172943,131.81285714285715,142.82649122807018
1964,158.1026086956522,167.24431781982236,157.0763178294574,170.0018055555555,33.26083333333334,159.6454417517007,163.50925206611566,165.9169765664799,139.04982278415557,197.59508771929822,124.8127519379845
1965,185.107678030303,174.4876830287768,149.00474318658286,147.19350418029802,94.88137096774194,147.28670069138218,156.29840440653874,172.7289776553413,141.96501136027535,193.06218749999996,107.98909523809522
1966,184.82029738562093,195.82079676874858,167.2554463054866,138.9624043778802,92.10909090909092,176.3357673561936,175.71220000000002,186.011357555739,168.4487034178187,209.8068181818182,133.8247368421053
1967,190.89997175141244,186.77249728224936,146.8454643732493,142.03731225296443,45.37655172413793,155.94773520101307,163.91270408163265,161.99590090090092,126.3707282574988,138.4392307692308,128.65482222222224
1968,202.99019379844955,164.9629435009939,132.98775297619048,112.1463182346109,69.33,153.19072546531305,116.54981770833332,135.44361213915622,130.14741749174908,175.88588235294117,106.96076086956523
1969,193.01486274509807,190.82953298087844,149.5571900826446,135.6417424242424,65.35032258064516,156.63554623983734,189.02946969696973,153.44480083857442,145.06826435082542,166.26076923076926,128.39664772727272
1970,100.72955014749263,96.94277209914014,94.40799536256321,40.36979065722451,42.71004807692307,75.00626183750336,143.84169177133154,70.73196154845415,91.50984153108165,27.905975975975977,47.808351335986366
1971,196.92771164021164,198.50064840088245,158.97016197890508,166.6614202898551,87.38666666666667,188.53721135265704,145.46928888888888,196.34506849315068,155.38259612743758,272.48041666666666,143.2774189189189
1972,188.02590986394554,200.19651852402922,148.54864130434783,105.75846405228756,76.61928571428572,173.2205181747873,154.64914862914864,165.61584112149527,128.21718774860776,189.35275000000001,118.1183870967742
1973,180.9847216494845,186.46163580109663,155.70831284153007,138.31463658388853,75.94972222222222,159.8029817708334,169.0197660818714,169.3011449704142,130.63595343680717,155.70479999999998,122.20106918238994
1974,181.47435335497835,193.045366399033,131.89273279352227,114.70371384615385,70.57368421052632,160.9907632158591,152.42696428571432,172.9822754491018,144.5298068459658,199.8284210526316,128.95644736842104
1975,183.33388563049851,190.47329719324395,168.73445497630325,103.55031774580335,68.44833333333334,174.57206659973224,210.56125000000003,173.1772174329502,162.09229885057468,196.6929545454545,142.28901909722222
1976,163.95138714733545,181.11123738450596,152.21488938053096,125.84426819923371,43.03759259259259,159.22671698113197,138.8852777777778,168.68934764309765,128.10842184368747,218.80666666666667,127.85294811320755
1977,151.41590266875977,191.66581690795977,140.85741987179486,109.08763205828778,56.14466666666667,162.18109656439978,140.611038647343,143.4223414304993,133.47636738906095,191.00578947368425,98.92936563436564
1978,123.1068827160494,187.7740874655647,144.28836592178772,104.6642069327731,70.50285714285714,156.75280280314394,131.14947740112996,177.7672091450217,135.1149414648578,162.281311827957,107.3841348677569
1979,190.4164135437213,183.23156644830647,128.23823708770814,107.25717589334582,93.88367647058826,155.1110539339714,122.77818452380949,157.7577050243954,115.24555311355314,142.3831818181818,111.96253739316236
1980,130.57556291390725,183.1616693523955,143.51914253897553,113.97443243243244,73.41333333333334,171.03029791381365,127.62120847651775,165.33360497404328,135.6554506769826,228.41692307692304,97.41968832891247
1981,208.68895408163257,192.6731955470058,156.25259472049694,128.79326046511625,116.56635294117649,157.78570276408956,169.66096726190474,146.74446453843785,153.1000719468325,150.41040000000004,129.55625899280577
1982,199.31890505050512,196.14385247597352,182.43956447963797,144.92407914764087,119.6793984962406,168.95466943712958,172.72034333333332,158.43606442577033,166.38027814569543,253.90692307692308,115.8372826086957
